subID,condition,Hz,frontal,central,parietal,occipital,ln_Hz,ln_frontal,ln_central,ln_parietal,ln_occipital
ya10,eo,9.97,4.086,6.660033333,6.63938,5.3934,2.299580584,1.407566496,1.89612449,1.893018586,1.685175984
ya10,eo,10.967,3.38522,7.357333333,11.57944,9.004,2.394890764,1.219418897,1.995697548,2.449231112,2.197668923
ya10,eo,11.964,1.2992,2.957433333,5.1622,4.225833333,2.481902141,0.26174869,1.084321775,1.641362845,1.44121648
ya10,eo,12.961,0.57958,0.960866667,1.2536,1.345566667,2.561944848,-0.545451576,-0.039919624,0.226019412,0.296815238
ya10,eo,13.958,0.35848,0.483566667,0.59322,0.679866667,2.636052821,-1.025882409,-0.72656609,-0.522189954,-0.385858578
ya10,eo,14.955,0.2622,0.322433333,0.41282,0.526833333,2.705045692,-1.338647708,-1.131858882,-0.884743616,-0.640871036
ya10,eo,15.952,0.22556,0.280133333,0.34202,0.461633333,2.769584213,-1.48916908,-1.272489599,-1.072886064,-0.772984354
ya10,eo,16.949,0.25136,0.305066667,0.36082,0.4668,2.830208835,-1.380869104,-1.187224947,-1.01937606,-0.761854379
ya10,eo,17.946,0.23382,0.295,0.37198,0.494833333,2.887367249,-1.45320369,-1.220779923,-0.98891519,-0.703534273
ya10,eo,18.943,0.23702,0.308933333,0.37826,0.515933333,2.94143447,-1.439610753,-1.174629775,-0.972173489,-0.661777721
ya10,eo,19.94,0.23268,0.310266667,0.37504,0.521333333,2.992727765,-1.45809116,-1.170323136,-0.980722592,-0.651365647
ya10,eo,20.937,0.24046,0.303666667,0.35216,0.451966667,3.041517929,-1.425201523,-1.19182467,-1.043669661,-0.794146848
ya10,eo,21.934,0.1787,0.214433333,0.28294,0.392366667,3.088037944,-1.722046857,-1.539756389,-1.262520418,-0.935558502
ya10,eo,22.931,0.17892,0.1882,0.22732,0.3078,3.132489707,-1.7208165,-1.670250052,-1.481396563,-1.178305058
ya10,eo,23.928,0.1641,0.1622,0.19154,0.262933333,3.175049321,-1.807279281,-1.818925137,-1.652658615,-1.335854764
ya10,eo,24.925,0.15182,0.148966667,0.18818,0.256833333,3.215871316,-1.88505967,-1.904032712,-1.670356327,-1.359327913
ya10,eo,25.922,0.14896,0.152,0.19246,0.244866667,3.255092029,-1.904077465,-1.883874758,-1.647866939,-1.407041434
ya10,eo,26.919,0.13252,0.1449,0.19014,0.265866667,3.292832357,-2.021021702,-1.93171143,-1.659994636,-1.324760349
ya10,eo,27.916,0.13392,0.1314,0.15602,0.206866667,3.329200001,-2.010512672,-2.029509173,-1.857771075,-1.575680816
ya10,eo,28.913,0.12592,0.1199,0.15164,0.227733333,3.364291321,-2.072108494,-2.121097217,-1.886245988,-1.479579925
ya10,eo,29.91,0.12334,0.126466667,0.1493,0.202333333,3.398192873,-2.092810509,-2.06777651,-1.901797574,-1.597838777
ya11,ec,0.997,51.16392,29.22903333,31.3746,41.88346667,-0.003004509,3.935034596,3.375162508,3.445998648,3.734891159
ya11,ec,1.994,11.17942,5.2412,9.03736,13.47823333,0.690142672,2.414074588,1.65655048,2.201367096,2.601076039
ya11,ec,2.991,3.55332,2.087933333,4.10402,6.142333333,1.09560778,1.267882378,0.736174741,1.411966981,1.815204692
ya11,ec,3.988,1.68702,1.244533333,2.35,3.337033333,1.383289852,0.522963659,0.218760627,0.854415328,1.205082189
ya11,ec,4.985,1.21682,1.048166667,1.7111,2.317233333,1.606433403,0.196240898,0.047042606,0.537136439,0.840373945
ya11,ec,5.982,1.09836,1.145366667,1.81106,2.513133333,1.78875496,0.093818158,0.135724819,0.593912309,0.921530315
ya11,ec,6.979,1.04904,1.1473,1.9913,2.8546,1.94290564,0.04787546,0.137411356,0.688787692,1.048931728
ya11,ec,7.976,0.86414,0.990733333,2.1762,3.0804,2.076437033,-0.146020486,-0.009309869,0.777580237,1.125059459
ya11,ec,8.973,0.83274,0.9453,3.12574,4.593633333,2.194220068,-0.18303381,-0.056252942,1.139671055,1.524671287
ya11,ec,9.97,0.91944,1.072133333,4.77362,6.128166667,2.299580584,-0.08399049,0.069650433,1.563104927,1.81289563
ya11,ec,10.967,1.6148,1.9365,10.70462,13.4705,2.394890764,0.47921111,0.66088222,2.370675424,2.600502109
ya11,ec,11.964,1.49328,1.632833333,11.7585,12.7272,2.481902141,0.400975043,0.490316747,2.464576383,2.543741436
ya11,ec,12.961,0.70348,1.126233333,6.82998,8.643266667,2.561944848,-0.351715832,0.118878731,1.921321745,2.156780598
ya11,ec,13.958,0.48324,1.0237,4.5173,5.6272,2.636052821,-0.727241854,0.023423515,1.50791447,1.727611983
ya11,ec,14.955,0.4309,0.841,2.08088,2.570233333,2.705045692,-0.841879234,-0.173163619,0.732790881,0.943996686
ya11,ec,15.952,0.3751,0.508433333,0.97646,1.425333333,2.769584213,-0.980562622,-0.676421177,-0.023821492,0.354405704
ya11,ec,16.949,0.30014,0.326033333,0.73142,1.094133333,2.830208835,-1.203506247,-1.120755653,-0.312767429,0.089962573
ya11,ec,17.946,0.28182,0.254833333,0.63462,0.895833333,2.887367249,-1.26648671,-1.367145542,-0.454728884,-0.110000895
ya11,ec,18.943,0.28776,0.2681,0.67354,1.0362,2.94143447,-1.24562848,-1.316395234,-0.395207894,0.035560175
ya11,ec,19.94,0.27742,0.256266667,0.70562,1.065066667,2.992727765,-1.282222676,-1.36153671,-0.34867843,0.063037395
ya11,ec,20.937,0.3058,0.324333333,0.84518,1.3547,3.041517929,-1.184823985,-1.125983485,-0.168205657,0.303580028
ya11,ec,21.934,0.35112,0.3307,0.85446,1.322166667,3.088037944,-1.046627234,-1.106543659,-0.157285589,0.279271805
ya11,ec,22.931,0.30888,0.314266667,0.7145,1.033833333,3.132489707,-1.174802427,-1.157513397,-0.336172282,0.033273577
ya11,ec,23.928,0.28172,0.259633333,0.54542,0.772966667,3.175049321,-1.266841609,-1.3484849,-0.606199139,-0.257519353
ya11,ec,24.925,0.23914,0.2224,0.40484,0.526733333,3.215871316,-1.430706124,-1.503277717,-0.904263352,-0.641060867
ya11,ec,25.922,0.22904,0.198433333,0.3569,0.4657,3.255092029,-1.473858618,-1.617302087,-1.030299648,-0.764213629
ya11,ec,26.919,0.1953,0.2074,0.3014,0.401533333,3.292832357,-1.633218441,-1.573105983,-1.199316993,-0.912464727
ya11,ec,27.916,0.19172,0.2012,0.2587,0.319833333,3.329200001,-1.651719305,-1.603455841,-1.35208619,-1.139955252
ya11,ec,28.913,0.1765,0.1956,0.27972,0.3524,3.364291321,-1.734434403,-1.631683521,-1.273966176,-1.042988385
ya11,ec,29.91,0.19466,0.182133333,0.22854,0.290533333,3.398192873,-1.636500832,-1.703016259,-1.476044029,-1.236036965
ya11,eo,0.997,71.2212,39.15636667,44.58486,57.92353333,-0.003004509,4.265790527,3.667563032,3.79739434,4.05912375
ya11,eo,1.994,15.24244,11.8598,13.0434,17.6945,0.690142672,2.724083642,2.47315453,2.568282259,2.873253857
ya11,eo,2.991,6.0221,5.6766,5.3719,6.996533333,1.09560778,1.795436036,1.736352462,1.681181663,1.945414788
ya11,eo,3.988,3.5843,3.538666667,3.00424,3.677266667,1.383289852,1.276563197,1.263750008,1.100024624,1.302169723
ya11,eo,4.985,2.90336,3.2694,2.63222,3.2301,1.606433403,1.065868687,1.184606482,0.967827597,1.172513097
ya11,eo,5.982,3.15948,3.7746,2.77478,2.855433333,1.78875496,1.150407457,1.328294417,1.020571465,1.049223612
ya11,eo,6.979,3.34,4.079066667,2.46868,2.5915,1.94290564,1.205970807,1.405868204,0.903683595,0.952236859
ya11,eo,7.976,2.3903,3.143933333,2.2325,2.1471,2.076437033,0.871418881,1.14547467,0.803122034,0.764118094
ya11,eo,8.973,2.12602,2.787933333,2.483,2.4957,2.194220068,0.754251687,1.025300581,0.909467507,0.914569251
ya11,eo,9.97,1.9375,2.754566667,2.6535,2.612566667,2.299580584,0.661398482,1.01326014,0.975879523,0.960333135
ya11,eo,10.967,3.08048,4.244,3.58032,3.706933333,2.394890764,1.125085429,1.445506221,1.275452182,1.31020494
ya11,eo,11.964,3.05612,4.238533333,6.03574,7.334366667,2.481902141,1.117146138,1.444217297,1.797698465,1.992571064
ya11,eo,12.961,1.34396,1.9581,4.4279,5.7361,2.561944848,0.29562048,0.671974615,1.487925431,1.746779537
ya11,eo,13.958,0.8424,1.2535,2.20636,3.000633333,2.636052821,-0.171500318,0.225939639,0.791344099,1.098823377
ya11,eo,14.955,0.65584,1.003666667,1.1809,1.472033333,2.705045692,-0.421838422,0.003659961,0.16627686,0.386644665
ya11,eo,15.952,0.6262,0.819966667,0.82674,1.037033333,2.769584213,-0.46808547,-0.19849159,-0.190265023,0.036364073
ya11,eo,16.949,0.64682,0.6038,0.6591,0.815533333,2.830208835,-0.43568723,-0.504512262,-0.416880011,-0.203912983
ya11,eo,17.946,0.68436,0.578366667,0.6333,0.772533333,2.887367249,-0.379271184,-0.54754724,-0.456811035,-0.258080121
ya11,eo,18.943,0.76618,0.5982,0.60638,0.7752,2.94143447,-0.26633815,-0.513830133,-0.500248427,-0.254634218
ya11,eo,19.94,0.80068,0.5396,0.56152,0.767966667,2.992727765,-0.222293912,-0.616927155,-0.577107887,-0.26400895
ya11,eo,20.937,0.8927,0.597966667,0.65536,0.853866667,3.041517929,-0.113504701,-0.514220268,-0.422570576,-0.157980225
ya11,eo,21.934,0.90394,0.642833333,0.68856,0.8316,3.088037944,-0.100992292,-0.44186979,-0.373152819,-0.184403723
ya11,eo,22.931,0.89534,0.5859,0.67612,0.8259,3.132489707,-0.110551745,-0.534606152,-0.391384704,-0.191281578
ya11,eo,23.928,0.84118,0.552533333,0.63876,0.762866667,3.175049321,-0.172949611,-0.593241516,-0.448226482,-0.270672012
ya11,eo,24.925,0.82522,0.538666667,0.5992,0.700133333,3.215871316,-0.192105262,-0.618658329,-0.512159847,-0.356484486
ya11,eo,25.922,0.81482,0.5232,0.59116,0.642566667,3.255092029,-0.204788049,-0.647791479,-0.525668571,-0.442284706
ya11,eo,26.919,0.81986,0.4569,0.44746,0.4824,3.292832357,-0.198621685,-0.78329073,-0.804168131,-0.728981634
ya11,eo,27.916,0.66214,0.386966667,0.42218,0.442933333,3.329200001,-0.412278265,-0.949416722,-0.862323516,-0.814336009
ya11,eo,28.913,0.69526,0.3959,0.39378,0.3873,3.364291321,-0.363469403,-0.926593625,-0.931962901,-0.948555692
ya11,eo,29.91,0.6897,0.396766667,0.43108,0.471233333,3.398192873,-0.371498559,-0.924406912,-0.841461591,-0.752401908
ya12,ec,0.997,59.7473,46.564,40.1107,36.3417,-0.003004509,4.090124002,3.84082771,3.691643132,3.592965842
ya12,ec,1.994,14.4381,14.35843333,16.11094,16.03613333,0.690142672,2.669870546,2.664337458,2.779498544,2.774844509
ya12,ec,2.991,6.86864,9.5283,10.79452,10.34053333,1.09560778,1.926966124,2.254266318,2.379038598,2.336071447
ya12,ec,3.988,5.8016,9.232333333,9.06922,8.328933333,1.383289852,1.758133742,2.222711815,2.204886263,2.119735397
ya12,ec,4.985,4.95016,8.019166667,8.48394,8.0432,1.606433403,1.599419899,2.08183451,2.138174965,2.084827014
ya12,ec,5.982,6.36568,11.58726667,12.25564,12.45946667,1.78875496,1.850921061,2.449906794,2.505986239,2.522480709
ya12,ec,6.979,7.94462,15.08303333,16.32148,16.61376667,1.94290564,2.07249497,2.713570492,2.792482032,2.810231669
ya12,ec,7.976,9.44966,17.7673,23.2896,25.9944,2.076437033,2.245978762,2.877359689,3.148006909,3.25788113
ya12,ec,8.973,10.79472,27.3627,58.8492,62.66193333,2.194220068,2.379057126,3.309180772,4.07497824,4.137754139
ya12,ec,9.97,10.04596,17.1254,52.87346,70.766,2.299580584,2.307170564,2.840562742,3.967901512,4.259378659
ya12,ec,10.967,12.1526,13.19786667,23.00422,53.63826667,2.394890764,2.497543139,2.5800552,3.135677677,3.982262744
ya12,ec,11.964,5.90016,5.988866667,8.8456,23.0304,2.481902141,1.774979469,1.78990219,2.17992016,3.136815082
ya12,ec,12.961,1.53438,1.998233333,2.72522,5.205933333,2.561944848,0.428126391,0.692263457,1.002549159,1.649799001
ya12,ec,13.958,1.11392,1.478133333,1.7752,2.531233333,2.636052821,0.107885326,0.39078003,0.573913093,0.928706667
ya12,ec,14.955,1.04892,1.441266667,1.6737,1.9914,2.705045692,0.047761063,0.365522357,0.515036745,0.688837909
ya12,ec,15.952,0.93478,1.3581,1.32664,1.5593,2.769584213,-0.067444071,0.306086664,0.28264943,0.444237003
ya12,ec,16.949,0.942,1.496966667,1.45322,1.408833333,2.830208835,-0.059750004,0.403440838,0.373781784,0.342761939
ya12,ec,17.946,0.83888,1.408333333,1.46504,1.447033333,2.887367249,-0.17568761,0.342406972,0.381882546,0.369515484
ya12,ec,18.943,0.7132,1.0319,1.23912,1.533466667,2.94143447,-0.337993393,0.031401763,0.21440145,0.427530968
ya12,ec,19.94,0.69718,0.922766667,1.0707,1.447033333,2.992727765,-0.360711652,-0.080378875,0.06831264,0.369515484
ya12,ec,20.937,0.62716,0.830466667,0.9198,1.6636,3.041517929,-0.466553587,-0.185767487,-0.083599024,0.508983929
ya12,ec,21.934,0.43776,0.561866667,0.67186,1.288133333,3.088037944,-0.826084464,-0.576490705,-0.397705293,0.253194142
ya12,ec,22.931,0.3491,0.459666667,0.47622,0.732833333,3.132489707,-1.052396865,-0.77725369,-0.741875347,-0.310836979
ya12,ec,23.928,0.26232,0.352933333,0.32786,0.393866667,3.175049321,-1.338190146,-1.041476097,-1.115168591,-0.931742836
ya12,ec,24.925,0.23142,0.279666667,0.28418,0.350133333,3.215871316,-1.463521038,-1.274156861,-1.258147439,-1.049441245
ya12,ec,25.922,0.21344,0.292233333,0.27098,0.3033,3.255092029,-1.544399516,-1.230202709,-1.305710262,-1.193032864
ya12,ec,26.919,0.19708,0.2455,0.27254,0.3185,3.292832357,-1.624145541,-1.404458332,-1.299969887,-1.144132804
ya12,ec,27.916,0.1843,0.2315,0.24782,0.281833333,3.329200001,-1.691190414,-1.463175405,-1.395052603,-1.266439399
ya12,ec,28.913,0.16434,0.2008,0.21474,0.2831,3.364291321,-1.805817826,-1.605445891,-1.538327285,-1.261955087
ya12,ec,29.91,0.15144,0.179566667,0.20528,0.292466667,3.398192873,-1.887565772,-1.717208738,-1.583380378,-1.229404579
ya12,eo,0.997,723.08774,312.3587333,258.87406,221.0043333,-0.003004509,6.58353057,5.744152314,5.556341689,5.398182309
ya12,eo,1.994,67.02492,32.28786667,29.36512,28.10133333,0.690142672,4.205064491,3.474691515,3.379807575,3.335817025
ya12,eo,2.991,14.877,10.51273333,8.7889,8.7482,1.09560778,2.699816396,2.352587221,2.173489562,2.168847965
ya12,eo,3.988,8.83672,7.015866667,5.52384,5.258433333,1.383289852,2.178915767,1.948174251,1.709073271,1.659833137
ya12,eo,4.985,6.28114,5.980933333,4.48526,4.2132,1.606433403,1.837551493,1.788576632,1.500796465,1.438222454
ya12,eo,5.982,4.99774,5.6166,3.99422,3.571933333,1.78875496,1.60898581,1.725726499,1.384848316,1.273106999
ya12,eo,6.979,4.18878,6.8075,5.46788,4.6635,1.94290564,1.432409522,1.918024946,1.698890973,1.539766239
ya12,eo,7.976,5.18222,8.338166667,7.4507,5.688466667,2.076437033,1.645233536,2.120843368,2.008307988,1.738440733
ya12,eo,8.973,7.5133,16.3167,19.8482,15.18043333,2.194220068,2.016674783,2.792189123,2.988113323,2.720007318
ya12,eo,9.97,9.01316,19.93476667,27.91236,21.6452,2.299580584,2.198685732,2.992465276,3.329069601,3.074783721
ya12,eo,10.967,4.35352,6.246633333,7.41518,5.471966667,2.394890764,1.470984713,1.832042652,2.00352925,1.699638089
ya12,eo,11.964,2.0835,2.802766667,3.16848,2.476933333,2.481902141,0.734049172,1.030607025,1.153251978,0.907021236
ya12,eo,12.961,1.0588,1.148433333,1.18946,1.399633333,2.561944848,0.057136191,0.138398695,0.173499423,0.336210298
ya12,eo,13.958,0.912,0.920533333,1.00988,1.358333333,2.636052821,-0.092115289,-0.082802067,0.009831512,0.306258458
ya12,eo,14.955,1.03724,1.1073,1.14464,1.242266667,2.705045692,0.036563339,0.10192462,0.135090177,0.216937668
ya12,eo,15.952,1.02416,1.0418,0.97042,1.0279,2.769584213,0.023872764,0.040949986,-0.030026312,0.027517886
ya12,eo,16.949,0.91224,0.966866667,0.99934,1.012933333,2.830208835,-0.091852166,-0.033694677,-0.000660218,0.012850412
ya12,eo,17.946,0.85374,0.937266667,0.99312,1.152466667,2.887367249,-0.158128581,-0.064787441,-0.006903776,0.141904573
ya12,eo,18.943,0.82918,0.798033333,0.87414,0.920066667,2.94143447,-0.187318018,-0.225604911,-0.134514733,-0.083309148
ya12,eo,19.94,0.92964,0.7885,0.68372,0.699833333,2.992727765,-0.072957865,-0.237622873,-0.380206802,-0.356913068
ya12,eo,20.937,0.84348,0.696,0.51442,0.480266667,3.041517929,-0.170219088,-0.362405619,-0.664715227,-0.733413774
ya12,eo,21.934,0.80396,0.644366667,0.47366,0.423533333,3.088037944,-0.218205762,-0.439487357,-0.747265514,-0.859123059
ya12,eo,22.931,0.65442,0.462333333,0.34768,0.336,3.132489707,-0.424005932,-0.771469147,-1.056472762,-1.090644119
ya12,eo,23.928,0.70752,0.4298,0.28952,0.263566667,3.175049321,-0.345989381,-0.844435295,-1.2395309,-1.333448939
ya12,eo,24.925,0.73102,0.4618,0.32572,0.315933333,3.215871316,-0.31331446,-0.772623382,-1.121717162,-1.152224058
ya12,eo,25.922,0.67286,0.445966667,0.32896,0.312333333,3.255092029,-0.396217995,-0.807511068,-1.111819116,-1.163684285
ya12,eo,26.919,0.672,0.424,0.30286,0.291166667,3.292832357,-0.397496938,-0.858021824,-1.194484626,-1.233859438
ya12,eo,27.916,0.55266,0.349866667,0.27652,0.286733333,3.329200001,-0.593012295,-1.050203149,-1.285472128,-1.249202647
ya12,eo,28.913,0.54908,0.335466667,0.2376,0.219766667,3.364291321,-0.599511129,-1.092232682,-1.437166691,-1.515188902
ya12,eo,29.91,0.4768,0.2887,0.21958,0.220566667,3.398192873,-0.740658163,-1.242367192,-1.516038648,-1.511555287
ya13,ec,0.997,331.42198,51.25816667,271.45378,80.43886667,-0.003004509,5.803392427,3.936874955,5.603791885,4.387497476
ya13,ec,1.994,27.67222,12.01436667,36.33942,10.49413333,0.690142672,3.320429022,2.486103156,3.592903102,2.350816371
ya13,ec,2.991,5.6023,6.751966667,8.56522,4.025433333,1.09560778,1.723177228,1.90983382,2.147709817,1.392632566
ya13,ec,3.988,3.4378,4.374233333,5.11428,2.617166667,1.383289852,1.234831732,1.475731266,1.632036627,0.962092308
ya13,ec,4.985,2.32902,3.258233333,3.4055,1.5349,1.606433403,0.845447578,1.181185126,1.225391772,0.428465232
ya13,ec,5.982,2.14988,2.982266667,2.83162,1.284033333,1.78875496,0.765412027,1.092683638,1.040848986,0.250006165
ya13,ec,6.979,2.174,3.285933333,3.22374,1.567466667,1.94290564,0.776568789,1.189650731,1.170542176,0.449460728
ya13,ec,7.976,2.43518,3.910066667,3.94082,1.624866667,2.076437033,0.890020676,1.363554424,1.371388823,0.485425761
ya13,ec,8.973,2.8702,5.428633333,6.06526,2.531533333,2.194220068,1.054381714,1.691687414,1.80257741,0.92882518
ya13,ec,9.97,4.77962,10.36063333,12.47612,4.463366667,2.299580584,1.564361045,2.338013368,2.523816417,1.495903339
ya13,ec,10.967,1.85236,4.409866667,5.58314,2.287166667,2.394890764,0.616460502,1.483844455,1.719751342,0.827313788
ya13,ec,11.964,0.79772,1.185466667,1.36426,0.705866667,2.481902141,-0.22599762,0.170136509,0.310612157,-0.348328917
ya13,ec,12.961,0.49798,0.5797,0.68386,0.431033333,2.561944848,-0.697195363,-0.545244551,-0.380002061,-0.841569852
ya13,ec,13.958,0.52544,0.5542,0.59016,0.3549,2.636052821,-0.643519272,-0.590229647,-0.527361592,-1.035919219
ya13,ec,14.955,0.60074,0.600833333,0.6379,0.356666667,2.705045692,-0.50959305,-0.509437698,-0.449573748,-1.03095364
ya13,ec,15.952,0.62188,0.665933333,0.66426,0.3796,2.769584213,-0.475008131,-0.406565714,-0.40908164,-0.968637212
ya13,ec,16.949,0.56318,0.660033333,0.66444,0.3801,2.830208835,-0.574155986,-0.41546494,-0.408810698,-0.967320903
ya13,ec,17.946,0.53424,0.6025,0.58806,0.359166667,2.887367249,-0.626910103,-0.506667614,-0.530926295,-1.023968746
ya13,ec,18.943,0.50256,0.645133333,0.6215,0.344566667,2.94143447,-0.688040243,-0.438298265,-0.475619368,-1.06546769
ya13,ec,19.94,0.46524,0.486166667,0.48636,0.329833333,2.992727765,-0.765201878,-0.721203778,-0.720806189,-1.109167803
ya13,ec,20.937,0.35576,0.3372,0.33386,0.235166667,3.041517929,-1.033498933,-1.087079053,-1.097033536,-1.447460796
ya13,ec,21.934,0.3032,0.2501,0.255,0.194433333,3.088037944,-1.193362625,-1.385894441,-1.366491734,-1.637665934
ya13,ec,22.931,0.24786,0.196433333,0.2248,0.184833333,3.132489707,-1.394891208,-1.627432176,-1.492544161,-1.688300761
ya13,ec,23.928,0.25556,0.190666667,0.20908,0.178166667,3.175049321,-1.364298063,-1.657228576,-1.565038325,-1.725035837
ya13,ec,24.925,0.2359,0.180933333,0.21658,0.2063,3.215871316,-1.444347293,-1.70962664,-1.529795285,-1.578423859
ya13,ec,25.922,0.25236,0.1807,0.20752,0.165966667,3.255092029,-1.376898639,-1.710917081,-1.572527558,-1.795968314
ya13,ec,26.919,0.25412,0.1645,0.17484,0.147533333,3.292832357,-1.369948683,-1.804844709,-1.743884009,-1.91370114
ya13,ec,27.916,0.25392,0.169066667,0.1835,0.139533333,3.329200001,-1.370736022,-1.777462165,-1.695540611,-1.969451758
ya13,ec,28.913,0.22244,0.149166667,0.1662,0.1412,3.364291321,-1.503097877,-1.90269103,-1.794563397,-1.957577954
ya13,ec,29.91,0.25586,0.165266667,0.1792,0.1594,3.398192873,-1.363124859,-1.800194948,-1.719252778,-1.836338513
ya13,eo,0.997,204.52828,120.4385,114.51622,100.751,-0.003004509,5.320706254,4.791139249,4.740716472,4.612652126
ya13,eo,1.994,26.5458,17.40883333,19.97042,17.02166667,0.690142672,3.278871543,2.85697774,2.994252179,2.834487042
ya13,eo,2.991,7.75048,7.014133333,6.94846,5.3742,1.09560778,2.047754777,1.947927161,1.938520052,1.681609726
ya13,eo,3.988,4.63344,4.266666667,3.62142,2.5819,1.383289852,1.533299573,1.450832882,1.286866214,0.948525562
ya13,eo,4.985,3.06746,2.8694,2.32196,1.713333333,1.606433403,1.120849858,1.054102949,0.842411657,0.538440791
ya13,eo,5.982,2.37202,2.322533333,1.93366,1.521966667,1.78875496,0.863741913,0.842658544,0.65941458,0.420003358
ya13,eo,6.979,1.99614,2.216233333,1.84142,1.4375,1.94290564,0.691215316,0.795809058,0.610537013,0.362905494
ya13,eo,7.976,1.79336,2.107366667,1.70452,1.1373,2.076437033,0.584090955,0.745439143,0.533283546,0.128657032
ya13,eo,8.973,1.65532,2.009166667,2.1114,1.414766667,2.194220068,0.503994344,0.697720042,0.747351235,0.346964618
ya13,eo,9.97,1.36714,1.762733333,1.8654,1.198933333,2.299580584,0.312720967,0.566865635,0.623475507,0.181432273
ya13,eo,10.967,0.91556,1.5672,1.31718,0.849566667,2.394890764,-0.088219379,0.449290588,0.275493088,-0.163028863
ya13,eo,11.964,0.67304,0.759366667,0.73454,0.5333,2.481902141,-0.395950516,-0.275270526,-0.308510826,-0.628671161
ya13,eo,12.961,0.53638,0.5702,0.60048,0.466,2.561944848,-0.622912414,-0.561768103,-0.510025944,-0.763569645
ya13,eo,13.958,0.41438,0.451,0.50572,0.4371,2.636052821,-0.880971852,-0.796287939,-0.681772123,-0.827593277
ya13,eo,14.955,0.36448,0.381433333,0.43142,0.384833333,2.705045692,-1.009283599,-0.963819192,-0.840673185,-0.954944939
ya13,eo,15.952,0.3353,0.3601,0.40158,0.3237,2.769584213,-1.092729626,-1.021373508,-0.912348513,-1.127938118
ya13,eo,16.949,0.34134,0.354433333,0.40862,0.330266667,2.830208835,-1.074876231,-1.037235009,-0.89496965,-1.10785487
ya13,eo,17.946,0.36218,0.333366667,0.35362,0.295266667,2.887367249,-1.015613953,-1.098512294,-1.039532389,-1.219876376
ya13,eo,18.943,0.36306,0.333233333,0.31676,0.261033333,2.94143447,-1.013187169,-1.098912334,-1.14961089,-1.343107166
ya13,eo,19.94,0.35296,0.330766667,0.3178,0.265933333,2.992727765,-1.041400543,-1.106342087,-1.146333025,-1.324509628
ya13,eo,20.937,0.33144,0.292566667,0.27486,0.2659,3.041517929,-1.104308481,-1.229062718,-1.291493402,-1.324634981
ya13,eo,21.934,0.29334,0.243866667,0.23094,0.208733333,3.088037944,-1.226422933,-1.411133651,-1.465597342,-1.566697759
ya13,eo,22.931,0.26302,0.222233333,0.21276,0.207366667,3.132489707,-1.335525204,-1.504027398,-1.547590509,-1.573266716
ya13,eo,23.928,0.26312,0.205633333,0.20686,0.2005,3.175049321,-1.335145077,-1.581660631,-1.575713043,-1.606941032
ya13,eo,24.925,0.25324,0.2228,0.22384,0.210633333,3.215871316,-1.373417623,-1.501480771,-1.496823768,-1.557636414
ya13,eo,25.922,0.23104,0.1861,0.19994,0.2037,3.255092029,-1.465164423,-1.681471115,-1.609737957,-1.591106956
ya13,eo,26.919,0.20576,0.1702,0.18848,0.195066667,3.292832357,-1.581044838,-1.770781063,-1.668763379,-1.634413899
ya13,eo,27.916,0.16742,0.145333333,0.17578,0.184266667,3.329200001,-1.787249654,-1.928725324,-1.738522066,-1.691371295
ya13,eo,28.913,0.18416,0.1515,0.16156,0.172733333,3.364291321,-1.691950334,-1.887169654,-1.822878688,-1.7560063
ya13,eo,29.91,0.1599,0.139566667,0.16152,0.172633333,3.398192873,-1.833206659,-1.969212895,-1.823126305,-1.756585394
ya14,ec,0.997,45.03676,35.9931,28.31534,18.48376667,-0.003004509,3.807479045,3.583327253,3.343403707,2.916892869
ya14,ec,1.994,7.13192,7.703833333,7.70594,5.334533333,0.690142672,1.964580483,2.04171804,2.04199146,1.674201408
ya14,ec,2.991,2.52446,3.9135,4.16548,2.671166667,1.09560778,0.926027178,1.364432114,1.426831515,0.982515331
ya14,ec,3.988,1.86392,3.031533333,3.11254,1.905766667,1.383289852,0.622681797,1.109068542,1.135439113,0.644884377
ya14,ec,4.985,1.5668,3.004766667,2.97612,1.860033333,1.606433403,0.449035323,1.100199917,1.090620439,0.620594409
ya14,ec,5.982,1.6465,2.581866667,2.64178,1.476266667,1.78875496,0.498651823,0.948512652,0.971452932,0.389516378
ya14,ec,6.979,1.62654,2.500833333,2.42338,1.355533333,1.94290564,0.486455059,0.91662401,0.88516326,0.304194981
ya14,ec,7.976,2.518,3.784266667,3.32176,1.698833333,2.076437033,0.923464936,1.330852121,1.200494763,0.529941741
ya14,ec,8.973,3.6268,6.550233333,6.17264,2.963766667,2.194220068,1.288350717,1.879500672,1.820126623,1.086460982
ya14,ec,9.97,6.5376,9.8446,11.65082,6.284966667,2.299580584,1.877570126,2.286923082,2.455376564,1.838160538
ya14,ec,10.967,8.3882,12.12066667,15.5381,10.53196667,2.394890764,2.126825956,2.494911985,2.743295072,2.354415077
ya14,ec,11.964,3.6164,6.246266667,8.11828,5.349366667,2.481902141,1.285479056,1.831983952,2.094118309,1.676978174
ya14,ec,12.961,1.30438,1.7499,2.0952,1.207166667,2.561944848,0.265727832,0.559558643,0.739649014,0.188276016
ya14,ec,13.958,0.70504,1.040733333,1.35978,0.7948,2.636052821,-0.34950074,0.039925593,0.307322922,-0.229664768
ya14,ec,14.955,0.61758,0.826333333,1.14174,0.695733333,2.705045692,-0.481946664,-0.190757036,0.132553415,-0.362788834
